timestamp;SID;Etapa;Subetapa;Remoto;Local
2014/08/10 00:02:13.816473 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:02:14.178587 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:02:14.932070 ;3065;4;0;10.5.5.2;10.5.1.2
2014/08/10 00:02:15.045931 ;3069;3;1;10.5.5.2;10.5.1.2
2014/08/10 00:02:18.240611 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:02:26.865187 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:02:29.844564 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:02:30.935450 ;1142;2;4;10.5.1.110;10.5.12.2
2014/08/10 00:02:32.179681 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:02:32.771274 ;1334;2;0;10.5.1.110;10.5.7.2
2014/08/10 00:02:33.257981 ;1142;2;4;10.5.1.110;10.5.3.2
2014/08/10 00:02:33.543475 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:02:34.401237 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:02:37.985977 ;2118;3;1;10.5.11.2;10.5.1.2
2014/08/10 00:02:38.057659 ;3007;3;1;10.5.18.2;10.5.1.2
2014/08/10 00:02:38.560143 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:02:38.608115 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:02:41.614548 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:02:43.019875 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:02:44.618729 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:02:51.424264 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:02:51.853171 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:02:52.176486 ;1334;2;0;10.5.1.110;10.5.17.2
2014/08/10 00:02:53.590895 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:02:55.619310 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:02:57.034627 ;3065;4;0;10.5.12.2;10.5.1.2
2014/08/10 00:02:57.041612 ;3069;3;1;10.5.12.2;10.5.1.2
2014/08/10 00:02:59.471122 ;1334;2;0;10.5.1.110;10.5.7.2
2014/08/10 00:03:00.516529 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:03:04.218671 ;2118;3;1;10.5.8.2;10.5.1.2
2014/08/10 00:03:04.425793 ;3007;3;1;10.5.19.2;10.5.1.2
2014/08/10 00:03:06.511516 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:03:10.399262 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:03:10.755391 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:03:13.009033 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:03:13.407640 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:03:13.838240 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:03:15.767579 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:03:16.768143 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:03:17.768572 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:03:18.769114 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:03:19.587277 ;1142;2;4;10.5.1.110;10.5.19.2
2014/08/10 00:03:19.863194 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:03:21.757068 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:03:25.184561 ;3065;4;0;10.5.12.2;10.5.1.2
2014/08/10 00:03:25.255994 ;3069;3;1;10.5.12.2;10.5.1.2
2014/08/10 00:03:30.097059 ;2118;3;1;10.5.12.2;10.5.1.2
2014/08/10 00:03:30.294843 ;3007;3;1;10.5.13.2;10.5.1.2
2014/08/10 00:03:33.097299 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:03:33.267329 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:03:33.272916 ;1334;2;0;10.5.1.110;10.5.7.2
2014/08/10 00:03:38.456063 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:03:41.162867 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:03:42.214633 ;1113;3;0;10.5.18.2;10.5.1.2
2014/08/10 00:03:42.971748 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:03:46.377003 ;3065;4;0;10.5.3.2;10.5.1.2
2014/08/10 00:03:46.396558 ;3069;3;1;10.5.3.2;10.5.1.2
2014/08/10 00:03:48.354678 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:03:49.083248 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:03:49.674646 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:03:55.761831 ;2118;3;1;10.5.11.2;10.5.1.2
2014/08/10 00:03:56.008587 ;3007;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:03:57.283867 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:03:58.555309 ;1142;2;4;10.5.1.110;10.5.3.2
2014/08/10 00:04:00.775808 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:04:02.647177 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:04:02.905658 ;1142;2;4;10.5.1.110;10.5.16.2
2014/08/10 00:04:05.460719 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:04:05.986919 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:04:10.376506 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:04:11.433299 ;3065;4;0;10.5.14.2;10.5.1.2
2014/08/10 00:04:11.441193 ;3069;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:04:11.441193 ;3069;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:04:11.942777 ;1142;2;4;10.5.1.110;10.5.12.2
2014/08/10 00:04:19.192087 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:19.274750 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:19.971918 ;2118;3;1;10.5.8.2;10.5.1.2
2014/08/10 00:04:20.197657 ;3007;3;1;10.5.3.2;10.5.1.2
2014/08/10 00:04:20.937549 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:04:21.491113 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:21.581059 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:21.917112 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:21.924999 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:22.917048 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.068048 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.095058 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.114028 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.621452 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.647061 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.737363 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:23.971784 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:24.491147 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:24.581249 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:24.917302 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:24.925289 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:25.188912 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:04:25.917283 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.068391 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.095349 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.114513 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.623344 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.647350 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.737316 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:26.972423 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:27.491385 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:27.581487 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:27.917496 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:27.925430 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:28.886523 ;1334;2;0;10.5.1.110;10.5.17.2
2014/08/10 00:04:28.917625 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.068491 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.095484 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.114514 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.623529 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.647494 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.737495 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:29.972567 ;1384;3;0;10.5.1.102;239.255.255.250
2014/08/10 00:04:31.204722 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:04:31.441934 ;1334;2;0;10.5.1.110;10.5.18.2
2014/08/10 00:04:34.892195 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:04:35.627459 ;1142;2;4;10.5.1.110;10.5.16.2
2014/08/10 00:04:36.478580 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:39.558435 ;1142;2;4;10.5.1.110;10.5.3.2
2014/08/10 00:04:44.331405 ;2118;3;1;10.5.11.2;10.5.1.2
2014/08/10 00:04:44.339991 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:44.597923 ;3007;3;1;10.5.8.2;10.5.1.2
2014/08/10 00:04:44.810329 ;1142;2;4;10.5.1.110;10.5.19.2
2014/08/10 00:04:44.842177 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:04:47.510557 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:49.210351 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:04:49.916617 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:04:56.862109 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:04:58.130852 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:04:59.666018 ;3065;4;0;10.5.9.2;10.5.1.2
2014/08/10 00:04:59.682742 ;3069;3;1;10.5.9.2;10.5.1.2
2014/08/10 00:05:03.122167 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:05:03.969797 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:05:06.054068 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:05:07.143205 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:05:08.392231 ;2118;3;1;10.5.5.2;10.5.1.2
2014/08/10 00:05:08.607636 ;3007;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:05:09.494602 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:05:09.618546 ;1334;2;0;10.5.1.110;10.5.17.2
2014/08/10 00:05:11.630735 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:05:12.415514 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:05:13.048492 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:05:14.618751 ;1142;2;4;10.5.1.110;10.5.3.2
2014/08/10 00:05:15.768033 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:05:16.768476 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:05:17.769491 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:05:17.894493 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:05:18.236192 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:05:18.770421 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:05:18.953979 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:05:19.737111 ;3065;4;0;10.5.6.2;10.5.1.2
2014/08/10 00:05:19.746392 ;3069;3;1;10.5.6.2;10.5.1.2
2014/08/10 00:05:20.861891 ;1142;2;4;10.5.1.110;10.5.13.2
2014/08/10 00:05:23.621220 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:05:23.883590 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:05:32.699660 ;2118;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:05:32.916058 ;3007;3;1;10.5.4.2;10.5.1.2
2014/08/10 00:05:33.129361 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:05:33.449745 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:05:34.845785 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:05:34.938590 ;1334;2;0;10.5.1.110;10.5.9.2
2014/08/10 00:05:35.534715 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:36.233587 ;1142;2;4;10.5.1.110;10.5.12.2
2014/08/10 00:05:37.164725 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:05:38.535007 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:40.829838 ;1142;2;4;10.5.1.110;10.5.13.2
2014/08/10 00:05:41.316499 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:05:41.535154 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:44.543424 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:45.689016 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:05:46.365774 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:05:46.753695 ;3065;4;0;10.5.8.2;10.5.1.2
2014/08/10 00:05:46.876214 ;3069;3;1;10.5.8.2;10.5.1.2
2014/08/10 00:05:47.543633 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:49.893959 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:05:50.543755 ;1917;1;0;10.5.1.102;239.255.255.250
2014/08/10 00:05:51.372361 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:05:54.765429 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:05:56.962265 ;2118;3;1;10.5.17.2;10.5.1.2
2014/08/10 00:05:57.172664 ;3007;3;1;10.5.6.2;10.5.1.2
2014/08/10 00:06:00.284578 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:06:04.915923 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:06:07.088801 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:08.418200 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:06:09.086272 ;1142;2;4;10.5.1.110;10.5.19.2
2014/08/10 00:06:12.244050 ;2118;3;1;10.5.16.2;10.5.1.2
2014/08/10 00:06:12.437343 ;3007;3;1;10.5.14.2;10.5.1.2
2014/08/10 00:06:14.561646 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:06:18.113546 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:19.474488 ;1142;2;4;10.5.1.110;10.5.16.2
2014/08/10 00:06:19.644013 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:06:21.629698 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:24.070393 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:06:26.890132 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:06:31.806015 ;2118;3;1;10.5.4.2;10.5.1.2
2014/08/10 00:06:32.052364 ;3007;3;1;10.5.3.2;10.5.1.2
2014/08/10 00:06:32.458155 ;1334;2;0;10.5.1.110;10.5.17.2
2014/08/10 00:06:32.523450 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:06:32.802056 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:06:33.186634 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:06:34.168440 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:06:35.841526 ;3065;4;0;10.5.8.2;10.5.1.2
2014/08/10 00:06:35.985492 ;3069;3;1;10.5.8.2;10.5.1.2
2014/08/10 00:06:37.047422 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:06:39.971885 ;1334;2;0;10.5.1.110;10.5.14.2
2014/08/10 00:06:40.824905 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:42.029451 ;1142;2;4;10.5.1.110;10.5.19.2
2014/08/10 00:06:46.060921 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:06:47.356257 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:06:51.961813 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:06:52.670614 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:06:53.765445 ;2515;3;1;10.5.1.103;10.3.1.5
2014/08/10 00:06:55.412174 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:56.042207 ;2118;3;1;10.5.11.2;10.5.1.2
2014/08/10 00:06:56.227803 ;3007;3;1;10.5.3.2;10.5.1.2
2014/08/10 00:06:59.138045 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:06:59.425128 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:07:01.317314 ;1142;2;4;10.5.1.110;10.5.16.2
2014/08/10 00:07:02.118218 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:07:06.088887 ;1334;2;0;10.5.1.110;10.5.13.2
2014/08/10 00:07:06.781412 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:07:07.848280 ;1334;2;0;10.5.1.110;10.5.15.2
2014/08/10 00:07:14.467964 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:07:14.499811 ;1334;2;0;10.5.1.110;10.5.17.2
2014/08/10 00:07:15.437997 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:07:15.768410 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:07:16.769285 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:07:16.849899 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:07:17.769613 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:07:18.770089 ;1917;1;0;10.5.1.106;239.255.255.250
2014/08/10 00:07:20.357367 ;2118;3;1;10.5.3.2;10.5.1.2
2014/08/10 00:07:20.587545 ;3007;3;1;10.5.5.2;10.5.1.2
2014/08/10 00:07:22.441842 ;1334;2;0;10.5.1.110;10.5.16.2
2014/08/10 00:07:23.038029 ;1334;2;0;10.5.1.110;10.5.19.2
2014/08/10 00:07:23.448514 ;1334;2;0;10.5.1.110;10.5.3.2
2014/08/10 00:07:25.333011 ;1334;2;0;10.5.1.110;10.5.18.2
2014/08/10 00:07:32.569237 ;1142;2;4;10.5.1.110;10.5.3.2
2014/08/10 00:07:33.250392 ;1334;2;0;10.5.1.110;10.5.6.2
2014/08/10 00:07:34.333934 ;1334;2;0;10.5.1.110;10.5.5.2
2014/08/10 00:07:36.145444 ;1142;2;4;10.5.1.110;10.5.12.2
2014/08/10 00:07:38.092646 ;1334;2;0;10.5.1.110;10.5.12.2
2014/08/10 00:07:44.527475 ;2118;3;1;10.5.16.2;10.5.1.2
2014/08/10 00:07:44.732834 ;3007;3;1;10.5.10.2;10.5.1.2
