timestamp;SID;Etapa;Subetapa;Remoto;Local
03/07-15:15:10.026586 ;1957;2;0;202.77.162.213;172.16.112.10
03/07-15:15:10.098496 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.102257 ;1957;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.201596 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:10.201754 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.208700 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.210225 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.215914 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.216048 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.225938 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.226082 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236014 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236164 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246094 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246226 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256104 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256246 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266506 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266649 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276264 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276390 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286305 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286440 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296463 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296578 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306451 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306585 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:10.332030 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:10.336278 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.326624 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.329468 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.336623 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.339624 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.346695 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.350116 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.356740 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.360288 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.366888 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.369916 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.376987 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.379908 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.387019 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.389932 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.397250 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.400677 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.407043 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.410622 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.417208 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.420219 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.427189 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.430207 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:10.450687 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:10.450980 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453423 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453701 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457355 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457634 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467454 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467736 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477543 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477806 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487607 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487884 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497618 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497948 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507657 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507929 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.517782 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.518743 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.527812 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.528090 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538196 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538495 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.547907 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.548183 ;402;2;0;202.77.162.213;172.16.112.194
