timestamp;SID;Etapa;Subetapa;Remoto;Local
03/07-15:08:37.550920 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:37.551855 ;402;2;0;202.77.162.213;172.16.115.87
03/07-15:08:42.560997 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:42.561259 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:47.571289 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:47.571586 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:52.581353 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:52.581606 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:57.591412 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:57.592266 ;402;2;0;202.77.162.213;172.16.115.87
03/07-15:09:02.601433 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:09:02.601698 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:09.636992 ;585;2;0;202.77.162.213;172.16.113.50
03/07-15:12:09.658687 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:09.658924 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:14.653731 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:14.654534 ;402;2;0;202.77.162.213;172.16.113.105
03/07-15:12:19.663766 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:19.664096 ;402;2;0;202.77.162.213;172.16.117.132
03/07-15:12:24.673825 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:24.674088 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:29.683860 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:29.684098 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:34.693968 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:34.694240 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:39.704024 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:39.704300 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:44.714084 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:44.714344 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:49.724143 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:49.724397 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:54.734222 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:54.734480 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:59.744371 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:59.744632 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:04.754320 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:13:04.754591 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:09.777667 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:09.778548 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:14.774476 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:14.774752 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:19.784629 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:19.784888 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:24.794553 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:24.794811 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:29.804667 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:29.804946 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:34.814883 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:34.815165 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:39.824820 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:39.825096 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:44.834925 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:44.835788 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:49.844862 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:49.845133 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:54.855013 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:54.855916 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:59.865092 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:59.865416 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:14:04.875133 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:14:04.876115 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:15:10.023115 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:15:10.026586 ;1957;2;0;202.77.162.213;172.16.112.10
03/07-15:15:10.098496 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.102257 ;1957;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.201596 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:10.201754 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.208700 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.210225 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.215914 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.216048 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.225938 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.226082 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236014 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236164 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246094 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246226 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256104 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256246 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266506 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266649 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276264 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276390 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286305 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286440 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296463 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296578 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306451 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306585 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:10.332030 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:10.336278 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.326624 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.329468 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.336623 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.339624 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.346695 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.350116 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.356740 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.360288 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.366888 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.369916 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.376987 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.379908 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.387019 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.389932 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.397250 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.400677 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.407043 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.410622 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.417208 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.420219 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.427189 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.430207 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:10.450687 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:10.450980 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453423 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453701 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457355 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457634 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467454 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467736 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477543 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477806 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487607 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487884 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497618 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497948 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507657 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507929 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.517782 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.518743 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.527812 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.528090 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538196 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538495 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.547907 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.548183 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:33:10.611612 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:10.621429 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:10.621429 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:12.642958 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:12.652687 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:12.652687 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:14.728748 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:33:18.830935 ;1251;3;0;202.77.162.213;172.16.115.20
03/07-15:33:18.830935 ;718;3;0;202.77.162.213;172.16.115.20
03/07-15:33:18.875888 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:18.885651 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:18.885651 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:20.913357 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:20.923039 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:20.923039 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:23.011892 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:33:27.111103 ;1251;3;0;202.77.162.213;172.16.115.20
03/07-15:33:27.111103 ;718;3;0;202.77.162.213;172.16.115.20
03/07-15:33:27.155926 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:27.165722 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:27.165722 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:29.205551 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:29.223090 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:29.223090 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:32.470221 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:34:36.436981 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:36.446841 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:36.446841 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:38.474587 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:38.484026 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:38.484026 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:40.543359 ;716;4;10;202.77.162.213;172.16.112.10
03/07-15:34:44.621003 ;1251;3;0;202.77.162.213;172.16.112.10
03/07-15:34:44.621003 ;718;3;0;202.77.162.213;172.16.112.10
03/07-15:34:44.666795 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:44.676326 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:44.676326 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:46.704832 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:46.714261 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:46.714261 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:48.774912 ;716;4;10;202.77.162.213;172.16.112.10
03/07-15:34:48.985966 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:48.995957 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:48.995957 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:51.024390 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:51.034172 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:51.034172 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:53.123560 ;716;4;10;202.77.162.213;172.16.112.50
03/07-15:34:57.221828 ;1251;3;0;202.77.162.213;172.16.112.50
03/07-15:34:57.221828 ;718;3;0;202.77.162.213;172.16.112.50
03/07-15:34:57.267014 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:57.277091 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:57.277091 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:59.304475 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:59.314251 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:59.314251 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:35:01.409188 ;716;4;10;202.77.162.213;172.16.112.50
03/07-15:50:01.819752 ;716;2;1;202.77.162.213;172.16.115.20
03/07-15:50:02.146207 ;610;3;1;202.77.162.213;172.16.115.20
03/07-15:50:02.346137 ;610;3;1;202.77.162.213;172.16.115.20
03/07-15:50:03.746198 ;610;3;1;202.77.162.213;172.16.115.20
03/07-15:50:04.746124 ;610;3;1;202.77.162.213;172.16.115.20
03/07-15:50:21.064056 ;716;2;1;202.77.162.213;172.16.112.10
03/07-15:50:21.344974 ;610;3;1;202.77.162.213;172.16.112.10
03/07-15:50:21.544941 ;610;3;1;202.77.162.213;172.16.112.10
03/07-15:50:37.923074 ;716;2;1;202.77.162.213;172.16.112.50
03/07-15:50:38.344016 ;610;3;1;202.77.162.213;172.16.112.50
03/07-15:50:38.543963 ;610;3;1;202.77.162.213;172.16.112.50
03/07-16:26:15.506681 ;716;2;1;202.77.162.213;172.16.115.20
03/07-16:27:51.174814 ;528;3;0;127.93.72.86;131.84.1.31
03/07-16:27:51.183436 ;528;3;0;127.192.221.148;131.84.1.31
03/07-16:27:51.209230 ;528;3;0;127.230.246.186;131.84.1.31
03/07-16:27:51.229332 ;528;3;0;127.177.55.200;131.84.1.31
03/07-16:27:51.272879 ;528;3;0;127.189.65.193;131.84.1.31
03/07-16:27:51.274214 ;528;3;0;127.115.205.97;131.84.1.31
03/07-16:27:51.277712 ;528;3;0;127.251.202.180;131.84.1.31
03/07-16:27:51.300031 ;528;3;0;127.188.250.89;131.84.1.31
03/07-16:27:51.383266 ;528;3;0;127.162.155.202;131.84.1.31
03/07-16:27:51.404305 ;528;3;0;127.212.69.124;131.84.1.31
03/07-16:27:51.404428 ;528;3;0;127.86.167.55;131.84.1.31
03/07-16:27:51.407706 ;528;3;0;127.204.32.37;131.84.1.31
03/07-16:27:51.476436 ;528;3;0;127.170.98.121;131.84.1.31
03/07-16:27:51.477914 ;528;3;0;127.106.251.100;131.84.1.31
03/07-16:27:51.498924 ;528;3;0;127.119.45.19;131.84.1.31
03/07-16:27:51.522903 ;528;3;0;127.11.8.18;131.84.1.31
03/07-16:27:51.526872 ;528;3;0;127.174.29.206;131.84.1.31
03/07-16:27:51.580028 ;528;3;0;127.243.122.100;131.84.1.31
03/07-16:27:51.590465 ;528;3;0;127.20.253.237;131.84.1.31
03/07-16:27:51.630699 ;528;3;0;127.10.120.100;131.84.1.31
03/07-16:27:51.636437 ;528;3;0;127.92.241.180;131.84.1.31
03/07-16:27:51.644838 ;528;3;0;127.128.29.187;131.84.1.31
03/07-16:27:51.675918 ;528;3;0;127.188.166.40;131.84.1.31
03/07-16:27:51.678138 ;528;3;0;127.55.231.189;131.84.1.31
03/07-16:27:51.707383 ;528;3;0;127.206.80.43;131.84.1.31
03/07-16:27:51.715745 ;528;3;0;127.27.221.200;131.84.1.31
03/07-16:27:51.739686 ;528;3;0;127.216.79.142;131.84.1.31
03/07-16:27:51.746754 ;528;3;0;127.215.109.89;131.84.1.31
03/07-16:27:51.811569 ;528;3;0;127.253.138.217;131.84.1.31
03/07-16:27:51.855684 ;528;3;0;127.18.156.189;131.84.1.31
03/07-16:27:51.910641 ;528;3;0;127.213.240.223;131.84.1.31
03/07-16:27:51.936433 ;528;3;0;127.46.215.94;131.84.1.31
03/07-16:27:51.938641 ;528;3;0;127.123.199.165;131.84.1.31
03/07-16:27:51.949164 ;528;3;0;127.158.106.174;131.84.1.31
03/07-16:27:51.970217 ;528;3;0;127.178.187.191;131.84.1.31
03/07-16:27:51.973971 ;528;3;0;127.63.18.28;131.84.1.31
03/07-16:27:51.980251 ;528;3;0;127.151.103.195;131.84.1.31
03/07-16:27:51.994118 ;528;3;0;127.252.59.29;131.84.1.31
03/07-16:27:52.016849 ;528;3;0;127.56.168.10;131.84.1.31
03/07-16:27:52.044437 ;528;3;0;127.181.150.111;131.84.1.31
03/07-16:27:52.046416 ;528;3;0;127.115.146.28;131.84.1.31
03/07-16:27:52.057042 ;528;3;0;127.217.194.25;131.84.1.31
03/07-16:27:52.069524 ;528;3;0;127.18.23.74;131.84.1.31
03/07-16:27:52.071427 ;528;3;0;127.156.118.203;131.84.1.31
03/07-16:27:52.103268 ;528;3;0;127.250.11.107;131.84.1.31
03/07-16:27:52.148770 ;528;3;0;127.251.104.41;131.84.1.31
03/07-16:27:52.223006 ;528;3;0;127.239.178.130;131.84.1.31
03/07-16:27:52.225938 ;528;3;0;127.46.76.45;131.84.1.31
03/07-16:27:52.228393 ;528;3;0;127.200.235.93;131.84.1.31
03/07-16:27:52.246630 ;528;3;0;127.132.146.1;131.84.1.31
03/07-16:27:52.250124 ;528;3;0;127.199.114.41;131.84.1.31
03/07-16:27:52.258074 ;528;3;0;127.173.197.242;131.84.1.31
03/07-16:27:52.279977 ;528;3;0;127.242.201.4;131.84.1.31
03/07-16:27:52.294550 ;528;3;0;127.162.68.107;131.84.1.31
03/07-16:27:52.297784 ;528;3;0;127.58.58.158;131.84.1.31
03/07-16:27:52.325064 ;528;3;0;127.121.248.50;131.84.1.31
03/07-16:27:52.335985 ;528;3;0;127.163.207.67;131.84.1.31
03/07-16:27:52.356325 ;528;3;0;127.194.48.58;131.84.1.31
03/07-16:27:52.379468 ;528;3;0;127.73.5.157;131.84.1.31
03/07-16:27:52.390562 ;528;3;0;127.222.46.206;131.84.1.31
03/07-16:27:52.394740 ;528;3;0;127.176.23.127;131.84.1.31
03/07-16:27:52.395151 ;528;3;0;127.246.172.20;131.84.1.31
03/07-16:27:52.428226 ;528;3;0;127.124.163.220;131.84.1.31
03/07-16:27:52.456254 ;528;3;0;127.70.121.88;131.84.1.31
03/07-16:27:52.476001 ;528;3;0;127.126.232.50;131.84.1.31
03/07-16:27:52.510410 ;528;3;0;127.39.226.157;131.84.1.31
03/07-16:27:52.512917 ;528;3;0;127.196.247.163;131.84.1.31
03/07-16:27:52.535668 ;528;3;0;127.93.87.245;131.84.1.31
03/07-16:27:52.563550 ;528;3;0;127.146.131.2;131.84.1.31
03/07-16:27:52.563624 ;528;3;0;127.209.192.254;131.84.1.31
03/07-16:27:52.567969 ;528;3;0;127.147.17.4;131.84.1.31
03/07-16:27:52.573243 ;528;3;0;127.255.137.73;131.84.1.31
03/07-16:27:52.575447 ;528;3;0;127.37.0.104;131.84.1.31
03/07-16:27:52.576044 ;528;3;0;127.36.137.177;131.84.1.31
03/07-16:27:52.603241 ;528;3;0;127.117.86.95;131.84.1.31
03/07-16:27:52.661775 ;528;3;0;127.56.59.71;131.84.1.31
03/07-16:27:52.678133 ;528;3;0;127.225.65.151;131.84.1.31
03/07-16:27:52.679798 ;528;3;0;127.170.13.55;131.84.1.31
03/07-16:27:52.751519 ;528;3;0;127.36.161.3;131.84.1.31
03/07-16:27:52.758617 ;528;3;0;127.29.227.152;131.84.1.31
03/07-16:27:52.795311 ;528;3;0;127.159.196.122;131.84.1.31
03/07-16:27:52.801033 ;528;3;0;127.28.176.147;131.84.1.31
03/07-16:27:52.838701 ;528;3;0;127.32.2.12;131.84.1.31
03/07-16:27:52.841404 ;528;3;0;127.74.118.57;131.84.1.31
03/07-16:27:52.869677 ;528;3;0;127.137.249.48;131.84.1.31
03/07-16:27:52.879809 ;528;3;0;127.9.41.102;131.84.1.31
03/07-16:27:52.893995 ;528;3;0;127.210.47.130;131.84.1.31
03/07-16:27:52.897345 ;528;3;0;127.138.253.236;131.84.1.31
03/07-16:27:52.940419 ;528;3;0;127.174.185.10;131.84.1.31
03/07-16:27:52.954742 ;528;3;0;127.25.81.85;131.84.1.31
03/07-16:27:53.001258 ;528;3;0;127.120.203.199;131.84.1.31
03/07-16:27:53.016001 ;528;3;0;127.251.21.74;131.84.1.31
03/07-16:27:53.021146 ;528;3;0;127.26.57.119;131.84.1.31
03/07-16:27:53.021917 ;528;3;0;127.108.35.16;131.84.1.31
03/07-16:27:53.062342 ;528;3;0;127.85.80.227;131.84.1.31
03/07-16:27:53.067568 ;528;3;0;127.192.161.239;131.84.1.31
03/07-16:27:53.073187 ;528;3;0;127.131.174.109;131.84.1.31
03/07-16:27:53.081344 ;528;3;0;127.239.238.27;131.84.1.31
03/07-16:27:53.169566 ;528;3;0;127.17.140.53;131.84.1.31
03/07-16:27:53.172284 ;528;3;0;127.235.170.134;131.84.1.31
03/07-16:27:53.215799 ;528;3;0;127.49.226.212;131.84.1.31
03/07-16:27:53.216218 ;528;3;0;127.89.85.1;131.84.1.31
03/07-16:27:53.238920 ;528;3;0;127.19.105.226;131.84.1.31
03/07-16:27:53.285505 ;528;3;0;127.208.99.175;131.84.1.31
03/07-16:27:53.286119 ;528;3;0;127.11.162.236;131.84.1.31
03/07-16:27:53.291284 ;528;3;0;127.64.47.105;131.84.1.31
03/07-16:27:53.291497 ;528;3;0;127.217.253.12;131.84.1.31
03/07-16:27:53.293551 ;528;3;0;127.213.104.194;131.84.1.31
03/07-16:27:53.298617 ;528;3;0;127.233.163.95;131.84.1.31
03/07-16:27:53.343743 ;528;3;0;127.140.92.160;131.84.1.31
03/07-16:27:53.365037 ;528;3;0;127.123.238.178;131.84.1.31
03/07-16:27:53.372451 ;528;3;0;127.35.184.38;131.84.1.31
03/07-16:27:53.442915 ;528;3;0;127.76.190.101;131.84.1.31
03/07-16:27:53.448376 ;528;3;0;127.133.29.129;131.84.1.31
03/07-16:27:53.493287 ;528;3;0;127.249.127.4;131.84.1.31
