timestamp;SID;Etapa;Subetapa;Remoto;Local
03/07-15:08:37.550920 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:37.551855 ;402;2;0;202.77.162.213;172.16.115.87
03/07-15:08:42.560997 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:42.561259 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:47.571289 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:47.571586 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:52.581353 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:52.581606 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:08:57.591412 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:08:57.592266 ;402;2;0;202.77.162.213;172.16.115.87
03/07-15:09:02.601433 ;585;2;0;202.77.162.213;172.16.115.87
03/07-15:09:02.601698 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:09.636992 ;585;2;0;202.77.162.213;172.16.113.50
03/07-15:12:09.658687 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:09.658924 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:14.653731 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:14.654534 ;402;2;0;202.77.162.213;172.16.113.105
03/07-15:12:19.663766 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:19.664096 ;402;2;0;202.77.162.213;172.16.117.132
03/07-15:12:24.673825 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:24.674088 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:29.683860 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:29.684098 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:34.693968 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:34.694240 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:39.704024 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:39.704300 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:44.714084 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:44.714344 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:49.724143 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:49.724397 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:54.734222 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:54.734480 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:12:59.744371 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:12:59.744632 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:04.754320 ;585;2;0;202.77.162.213;172.16.113.105
03/07-15:13:04.754591 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:09.777667 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:09.778548 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:14.774476 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:14.774752 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:19.784629 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:19.784888 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:24.794553 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:24.794811 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:29.804667 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:29.804946 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:34.814883 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:34.815165 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:39.824820 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:39.825096 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:44.834925 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:44.835788 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:49.844862 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:49.845133 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:13:54.855013 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:54.855916 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:13:59.865092 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:13:59.865416 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:14:04.875133 ;585;2;0;202.77.162.213;172.16.113.148
03/07-15:14:04.876115 ;402;2;0;202.77.162.213;172.16.113.148
03/07-15:15:10.023115 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:15:10.026586 ;1957;2;0;202.77.162.213;172.16.112.10
03/07-15:15:10.098496 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.102257 ;1957;2;0;202.77.162.213;172.16.112.50
03/07-15:15:10.201596 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:10.201754 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.208700 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:15.210225 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.215914 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:20.216048 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.225938 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:25.226082 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236014 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:30.236164 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246094 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:35.246226 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256104 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:40.256246 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266506 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:45.266649 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276264 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:50.276390 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286305 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:15:55.286440 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296463 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:00.296578 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306451 ;585;2;0;202.77.162.213;172.16.112.100
03/07-15:16:05.306585 ;402;2;0;202.77.162.213;172.16.112.100
03/07-15:16:10.332030 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:10.336278 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.326624 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:15.329468 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.336623 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:20.339624 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.346695 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:25.350116 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.356740 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:30.360288 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.366888 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:35.369916 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.376987 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:40.379908 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.387019 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:45.389932 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.397250 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:50.400677 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.407043 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:16:55.410622 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.417208 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:00.420219 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.427189 ;585;2;0;202.77.162.213;172.16.112.105
03/07-15:17:05.430207 ;402;2;0;202.77.162.213;172.16.112.105
03/07-15:17:10.450687 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:10.450980 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453423 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:15.453701 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457355 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:20.457634 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467454 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:25.467736 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477543 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:30.477806 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487607 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:35.487884 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497618 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:40.497948 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507657 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:45.507929 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.517782 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:50.518743 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.527812 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:17:55.528090 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538196 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:00.538495 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.547907 ;585;2;0;202.77.162.213;172.16.112.194
03/07-15:18:05.548183 ;402;2;0;202.77.162.213;172.16.112.194
03/07-15:33:10.611612 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:10.621429 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:10.621429 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:12.642958 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:12.652687 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:12.652687 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:14.728748 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:33:18.830935 ;1251;3;0;202.77.162.213;172.16.115.20
03/07-15:33:18.830935 ;718;3;0;202.77.162.213;172.16.115.20
03/07-15:33:18.875888 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:18.885651 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:18.885651 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:20.913357 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:20.923039 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:20.923039 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:23.011892 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:33:27.111103 ;1251;3;0;202.77.162.213;172.16.115.20
03/07-15:33:27.111103 ;718;3;0;202.77.162.213;172.16.115.20
03/07-15:33:27.155926 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:27.165722 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:27.165722 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:29.205551 ;585;2;0;202.77.162.213;172.16.115.20
03/07-15:33:29.223090 ;2256;3;1;202.77.162.213;172.16.115.20
03/07-15:33:29.223090 ;1911;3;1;202.77.162.213;172.16.115.20
03/07-15:33:32.470221 ;716;4;10;202.77.162.213;172.16.115.20
03/07-15:34:36.436981 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:36.446841 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:36.446841 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:38.474587 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:38.484026 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:38.484026 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:40.543359 ;716;4;10;202.77.162.213;172.16.112.10
03/07-15:34:44.621003 ;1251;3;0;202.77.162.213;172.16.112.10
03/07-15:34:44.621003 ;718;3;0;202.77.162.213;172.16.112.10
03/07-15:34:44.666795 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:44.676326 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:44.676326 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:46.704832 ;585;2;0;202.77.162.213;172.16.112.10
03/07-15:34:46.714261 ;2256;3;1;202.77.162.213;172.16.112.10
03/07-15:34:46.714261 ;1911;3;1;202.77.162.213;172.16.112.10
03/07-15:34:48.774912 ;716;4;10;202.77.162.213;172.16.112.10
03/07-15:34:48.985966 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:48.995957 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:48.995957 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:51.024390 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:51.034172 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:51.034172 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:53.123560 ;716;4;10;202.77.162.213;172.16.112.50
03/07-15:34:57.221828 ;1251;3;0;202.77.162.213;172.16.112.50
03/07-15:34:57.221828 ;718;3;0;202.77.162.213;172.16.112.50
03/07-15:34:57.267014 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:57.277091 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:57.277091 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:34:59.304475 ;585;2;0;202.77.162.213;172.16.112.50
03/07-15:34:59.314251 ;2256;3;1;202.77.162.213;172.16.112.50
03/07-15:34:59.314251 ;1911;3;1;202.77.162.213;172.16.112.50
03/07-15:35:01.409188 ;716;4;10;202.77.162.213;172.16.112.50
